city,period,month,year,product,price,share,weight,calories,sugar,protein,distance,diesel
58,80,8,7,1,0.784329995051412,0.187627750477198,170,150,13,6,1.24373880174575,3.79113507552382
58,80,8,7,3,1.44250700878151,0.18311595614874,150,100,0,15,1.33692777571041,3.79113507552382
58,80,8,7,4,0.923295583515652,0.0811140586965952,170,150,11,5,2.09228599909143,3.79113507552382
58,80,8,7,5,0.499341984595271,0.176993644573689,113,90,8,4,0.98883217019197,3.79113507552382
58,81,9,7,1,1.26572475966718,0.0647149633171541,170,150,13,6,5.75875751193917,4.10918018234287
58,81,9,7,2,1.16593452166166,0.180792831904598,150,80,0,14,1.31275845419978,4.10918018234287
58,81,9,7,3,1.20825296803218,0.0856000204623749,150,100,0,15,2.44376118280581,4.10918018234287
58,81,9,7,5,0.64610869883637,0.209849812743791,113,90,8,4,1.41395052461604,4.10918018234287
58,82,10,7,1,0.795901359411098,0.161789294611795,170,150,13,6,1.50776704116854,3.88561728319433
58,82,10,7,2,1.16724282525293,0.153736476775697,150,80,0,14,1.34190730250001,3.88561728319433
58,82,10,7,3,1.10230642952471,0.163697456031975,150,100,0,15,1.28755256325397,3.88561728319433
58,82,10,7,4,0.853192425880143,0.133967692759627,170,150,11,5,1.3849765022407,3.88561728319433
58,82,10,7,5,0.543376306566967,0.155984203143117,113,90,8,4,2.76203644863239,3.88561728319433
58,83,11,7,1,0.809278220148862,0.211318425578188,170,150,13,6,1.13838672365191,2.93790777715663
58,83,11,7,3,1.39224699785529,0.183232142703671,150,100,0,15,1.6598958844244,2.93790777715663
58,83,11,7,5,0.522555591903554,0.170799675553496,113,90,8,4,1.917641857492,2.93790777715663
58,84,12,7,1,0.842624025330321,0.2085520202252,170,150,13,6,1.28856333027815,2.83294907665041
58,84,12,7,2,1.42188847777505,0.191142651240785,150,80,0,14,1.37330168877873,2.83294907665041
58,84,12,7,5,0.480301925445159,0.139476671995114,113,90,8,4,1.01387015297486,2.83294907665041
58,85,1,8,1,0.787592908675254,0.153893878659212,170,150,13,6,1.41469572851169,4.28673987125439
58,85,1,8,2,1.18288123071648,0.157394842576712,150,80,0,14,1.24263693394141,4.28673987125439
58,85,1,8,3,1.21604762692154,0.112672163923723,150,100,0,15,2.62466167030975,4.28673987125439
58,85,1,8,4,1.03441362688412,0.0839669643177343,170,150,11,5,2.84292018977286,4.28673987125439
58,85,1,8,5,0.540164082795676,0.154092302556905,113,90,8,4,1.71890089127511,4.28673987125439
58,86,2,8,1,0.902040282724885,0.114287595194463,170,150,13,6,3.12857055709214,3.26719991084216
58,86,2,8,3,1.34187531669094,0.170930175842172,150,100,0,15,1.04619853098434,3.26719991084216
58,86,2,8,4,0.865534526225648,0.139497646770541,170,150,11,5,1.80846576868974,3.26719991084216
58,86,2,8,5,0.522925738865285,0.151578382959717,113,90,8,4,1.76501915119498,3.26719991084216
58,87,3,8,1,0.821910077486158,0.17990037162845,170,150,13,6,0.960719616893139,4.12845843276072
58,87,3,8,2,1.16719811841775,0.162513649587816,150,80,0,14,1.64779086666559,4.12845843276072
58,87,3,8,3,1.09340465244256,0.156614689635827,150,100,0,15,1.12019691173932,4.12845843276072
58,87,3,8,5,0.540749230007719,0.179966797571893,113,90,8,4,1.64498588450016,4.12845843276072
58,88,4,8,1,0.873491062860167,0.137577877801507,170,150,13,6,2.66780838704485,3.84044148243161
58,88,4,8,2,1.08410928990813,0.159463790850218,150,80,0,14,1.23935563237536,3.84044148243161
58,88,4,8,3,1.0898130733227,0.155392231825215,150,100,0,15,1.31938594007093,3.84044148243161
58,88,4,8,4,0.880662670243853,0.122232445847669,170,150,11,5,1.80163125882976,3.84044148243161
58,88,4,8,5,0.514787482231518,0.128152250927449,113,90,8,4,1.90446902767914,3.84044148243161
58,89,5,8,1,0.727070705956465,0.130567041177919,170,150,13,6,1.41588106510383,2.88178708899634
58,89,5,8,2,1.05163692021135,0.152187461160726,150,80,0,14,1.43168382799524,2.88178708899634
58,89,5,8,3,1.0338160453236,0.164508282582139,150,100,0,15,1.062968447058,2.88178708899634
58,89,5,8,4,0.837465193579908,0.144387299624245,170,150,11,5,1.47928899802795,2.88178708899634
58,89,5,8,5,0.515217781983146,0.163393918202143,113,90,8,4,1.6491229506432,2.88178708899634
58,90,6,8,1,0.786961111972587,0.204068515516211,170,150,13,6,1.00660148621279,3.10272824890329
58,90,6,8,2,1.11234636948839,0.173800160378955,150,80,0,14,1.22068324208905,3.10272824890329
58,90,6,8,3,1.06082518986072,0.173471904458362,150,100,0,15,1.23342430212972,3.10272824890329
58,90,6,8,5,0.502232899330351,0.183327963719996,113,90,8,4,1.0512727787218,3.10272824890329
58,91,7,8,1,1.10960473586308,0.168825549474349,170,150,13,6,2.54279767681979,4.08873371265362
58,91,7,8,2,1.48219707091946,0.162959092865511,150,80,0,14,2.4056239966403,4.08873371265362
58,92,8,8,1,0.876998585844254,0.204114252371698,170,150,13,6,1.72492308081753,3.79113507552382
58,92,8,8,2,1.454626858157,0.176387609611486,150,80,0,14,1.19339548111142,3.79113507552382
58,92,8,8,4,0.907789482458312,0.191299167764886,170,150,11,5,1.31407665303965,3.79113507552382
58,93,9,8,1,0.852005759619918,0.157092431556332,170,150,13,6,1.53104422311814,4.10918018234287
58,93,9,8,2,1.41233356069437,0.188475961167286,150,80,0,14,1.35697738050563,4.10918018234287
58,93,9,8,4,0.870438350410536,0.144271961301398,170,150,11,5,1.59709292281248,4.10918018234287
58,93,9,8,5,0.462375080503719,0.124108298159459,113,90,8,4,1.07509680787623,4.10918018234287
58,94,10,8,1,1.12360798746208,0.21692490434171,170,150,13,6,1.54030995010102,3.88561728319433
58,94,10,8,2,1.32670791585111,0.173208927896864,150,80,0,14,2.65022052598221,3.88561728319433
58,94,10,8,3,1.30674051587859,0.0974781355454817,150,100,0,15,3.78429855021628,3.88561728319433
58,95,11,8,1,0.808357770990701,0.188294875973972,170,150,13,6,1.01271600879575,2.93790777715663
58,95,11,8,2,1.16861814229698,0.182885411922778,150,80,0,14,1.86905863351689,2.93790777715663
58,95,11,8,3,1.11129137223449,0.140066103290385,150,100,0,15,2.49235357075585,2.93790777715663
58,95,11,8,4,0.900873880757751,0.22340990691956,170,150,11,5,1.34268016246764,2.93790777715663
58,96,12,8,1,0.944553584426051,0.177954112853571,170,150,13,6,2.17753445382142,2.83294907665041
58,96,12,8,2,1.04490944752111,0.154084665226317,150,80,0,14,1.23545070199152,2.83294907665041
58,96,12,8,3,1.04804212046445,0.141377348294263,150,100,0,15,1.51020942697072,2.83294907665041
58,96,12,8,4,0.961075035282639,0.124563673343117,170,150,11,5,3.28668466053591,2.83294907665041
59,1,1,1,1,0.848665943222208,0.15341437150816,170,150,13,6,1.8703706131177,4.28673987125439
59,1,1,1,2,1.22180970650739,0.103448688615794,150,80,0,14,1.64902300645431,4.28673987125439
59,1,1,1,3,1.1873187575624,0.155803222384613,150,100,0,15,1.32362520998101,4.28673987125439
59,1,1,1,4,0.952947867531925,0.0953039914527138,170,150,11,5,2.29149068175406,4.28673987125439
59,1,1,1,5,0.49331445856766,0.152179555121506,113,90,8,4,0.797379121338068,4.28673987125439
59,2,2,1,1,0.859918498085367,0.16722623621369,170,150,13,6,1.63631631958044,3.26719991084216
59,2,2,1,2,1.22995472767608,0.124781857710565,150,80,0,14,2.92186284731288,3.26719991084216
59,2,2,1,3,1.05654902540808,0.145459216720394,150,100,0,15,1.12976507607226,3.26719991084216
59,2,2,1,5,0.539283642727692,0.164942526879852,113,90,8,4,1.5552227675837,3.26719991084216
59,3,3,1,2,1.17528209757058,0.136603302131273,150,80,0,14,1.93665805850347,4.12845843276072
59,3,3,1,3,1.12908109638915,0.150042715036448,150,100,0,15,1.27292914697036,4.12845843276072
59,3,3,1,4,1.07309283687861,0.166871657350466,170,150,11,5,1.69762658658089,4.12845843276072
59,4,4,1,1,1.07399956365446,0.120870648569468,170,150,13,6,4.3482635177948,3.84044148243161
59,4,4,1,2,1.37144477579589,0.0798532779226985,150,80,0,14,3.74219625505638,3.84044148243161
59,4,4,1,3,1.18860018950655,0.170952605674683,150,100,0,15,1.16445938361312,3.84044148243161
59,4,4,1,4,0.888717030964523,0.183985175738577,170,150,11,5,1.28752170252571,3.84044148243161
59,5,5,1,1,0.824408958389419,0.181775271128758,170,150,13,6,1.52684784204331,2.88178708899634
59,5,5,1,2,1.08281686270199,0.146661126534441,150,80,0,14,1.42866962512664,2.88178708899634
59,5,5,1,3,1.02790703673369,0.185701299689532,150,100,0,15,1.11346564690414,2.88178708899634
59,5,5,1,4,0.8923253959275,0.168836977943641,170,150,11,5,1.34276956826865,2.88178708899634
59,6,6,1,1,0.783889397080279,0.162840340296418,170,150,13,6,0.979068470688887,3.10272824890329
59,6,6,1,2,1.43514024050011,0.166796227927698,150,80,0,14,1.98470941672308,3.10272824890329
59,6,6,1,4,0.893502286486346,0.0815948223177131,170,150,11,5,2.4068397930143,3.10272824890329
59,6,6,1,5,0.522751072179422,0.193631284065753,113,90,8,4,0.932801025235356,3.10272824890329
59,7,7,1,2,1.41697025279749,0.15479781265127,150,80,0,14,1.22196340215773,4.08873371265362
59,7,7,1,4,1.12475730002223,0.116086428596213,170,150,11,5,2.89775377583236,4.08873371265362
59,8,8,1,1,1.09040113045453,0.199667325491203,170,150,13,6,1.6176901338975,3.79113507552382
59,9,9,1,1,0.865599770418511,0.19539041973086,170,150,13,6,1.04623463591312,4.10918018234287
59,9,9,1,2,1.45196473366991,0.149955866994241,150,80,0,14,2.13389404737125,4.10918018234287
59,9,9,1,4,0.92595145657759,0.129970698434109,170,150,11,5,1.67296708868099,4.10918018234287
59,10,10,1,1,0.870180984847361,0.1842722386547,170,150,13,6,1.20872438426186,3.88561728319433
59,10,10,1,2,1.11638982701075,0.152318975860572,150,80,0,14,1.50102971541018,3.88561728319433
59,10,10,1,3,1.06498368108184,0.170287461083702,150,100,0,15,1.03110870968666,3.88561728319433
59,10,10,1,4,0.878883448435493,0.184660181565604,170,150,11,5,1.33689094144866,3.88561728319433
59,11,11,1,1,0.810234322555053,0.202089773580163,170,150,13,6,0.825590233192675,2.93790777715663
59,11,11,1,2,1.44662742080716,0.173773547537368,150,80,0,14,2.0806003746019,2.93790777715663
59,11,11,1,5,0.501141884179828,0.17399270115229,113,90,8,4,1.04065841491718,2.93790777715663
59,12,12,1,1,0.835370194110389,0.129740441018878,170,150,13,6,2.81712121926131,2.83294907665041
59,12,12,1,3,1.36562479413178,0.145401723876029,150,100,0,15,1.49430137393486,2.83294907665041
59,12,12,1,4,0.860531533882875,0.135350758365613,170,150,11,5,1.38069918703809,2.83294907665041
59,12,12,1,5,0.474619621546971,0.114837576411443,113,90,8,4,1.08109604149919,2.83294907665041
59,13,1,2,2,1.46757390831201,0.171828870288157,150,80,0,14,1.62658879054616,4.28673987125439
59,13,1,2,5,0.728885478154878,0.197442036437955,113,90,8,4,0.906431709405795,4.28673987125439
59,14,2,2,2,1.14167784529663,0.146203354435137,150,80,0,14,1.83164450160655,3.26719991084216
59,14,2,2,3,1.04629740659923,0.15025495879623,150,100,0,15,1.58278570245951,3.26719991084216
59,14,2,2,4,0.87444872816102,0.151928359123529,170,150,11,5,1.32942067196568,3.26719991084216
59,14,2,2,5,0.561517989335669,0.141228510407077,113,90,8,4,2.09694233446537,3.26719991084216
59,15,3,2,3,1.38459925767244,0.176423810780841,150,100,0,15,1.35748042142362,4.12845843276072
59,15,3,2,4,1.00896358968744,0.177475137134511,170,150,11,5,1.28033908096332,4.12845843276072
59,16,4,2,1,0.969325614581477,0.167930778529559,170,150,13,6,2.88302436939343,3.84044148243161
59,16,4,2,3,1.35731104543449,0.176884120629591,150,100,0,15,1.06885366091555,3.84044148243161
59,16,4,2,5,0.531385360215493,0.153445122849106,113,90,8,4,1.84856373981347,3.84044148243161
59,17,5,2,1,1.07664090565173,0.198997631635623,170,150,13,6,0.95764044637481,2.88178708899634
59,17,5,2,2,1.15331255651952,0.141990464797097,150,80,0,14,2.45655893153826,2.88178708899634
59,17,5,2,3,1.03970458000213,0.159991129433891,150,100,0,15,1.33992673645127,2.88178708899634
59,18,6,2,1,0.808570353690398,0.19226924732621,170,150,13,6,1.10040303933874,3.10272824890329
59,18,6,2,2,1.45806643919983,0.180851195983222,150,80,0,14,1.6747179654228,3.10272824890329
59,18,6,2,5,0.529273111269437,0.181839170155547,113,90,8,4,1.12349244780121,3.10272824890329
59,19,7,2,1,0.794283665490259,0.144309708283054,170,150,13,6,1.05201598244357,4.08873371265362
59,19,7,2,5,0.530066357223832,0.171246758943753,113,90,8,4,0.998820092980403,4.08873371265362
59,20,8,2,2,1.44004188159399,0.162985106818884,150,80,0,14,1.42677997829664,3.79113507552382
59,20,8,2,4,0.90796390136078,0.176741600357243,170,150,11,5,1.65003425190679,3.79113507552382
59,20,8,2,5,0.5680593971393,0.183569875881099,113,90,8,4,1.10885609032042,3.79113507552382
59,21,9,2,1,0.795242057372547,0.168507105751314,170,150,13,6,0.97294098743262,4.10918018234287
59,21,9,2,2,1.066247341827,0.139602427291811,150,80,0,14,1.40559060240073,4.10918018234287
59,21,9,2,3,1.08319317697625,0.153250929265183,150,100,0,15,1.21376886534079,4.10918018234287
59,21,9,2,4,0.898380150564897,0.134058042003013,170,150,11,5,1.37414333536186,4.10918018234287
59,21,9,2,5,0.508494847960619,0.0924716670233925,113,90,8,4,2.18211503315374,4.10918018234287
59,22,10,2,1,0.832303258183133,0.170385402391851,170,150,13,6,0.970284786268401,3.88561728319433
59,22,10,2,2,1.27835482627363,0.124412716613341,150,80,0,14,2.28318638605516,3.88561728319433
59,22,10,2,3,1.10013749883643,0.134662657606656,150,100,0,15,1.10213746494196,3.88561728319433
59,22,10,2,5,0.56586077209906,0.157530384689819,113,90,8,4,2.67684870413664,3.88561728319433
59,23,11,2,2,1.11820588021755,0.135878164915877,150,80,0,14,1.34759847153109,2.93790777715663
59,23,11,2,3,1.08718584439466,0.167212493706746,150,100,0,15,1.35233902037802,2.93790777715663
59,23,11,2,4,1.05543132846949,0.199617753884843,170,150,11,5,2.30433132202759,2.93790777715663
59,24,12,2,3,1.40682708272327,0.15933532657136,150,100,0,15,1.76902645020134,2.83294907665041
59,24,12,2,4,1.02323144998028,0.200024054057883,170,150,11,5,1.57830275059579,2.83294907665041
59,25,1,3,1,0.88820271707764,0.195850617141266,170,150,13,6,0.891141462506825,4.28673987125439
59,25,1,3,2,1.13721732136293,0.160094115457182,150,80,0,14,1.34780764658779,4.28673987125439
59,25,1,3,3,1.13021106441093,0.12374451891045,150,100,0,15,1.25843705969865,4.28673987125439
59,25,1,3,4,0.926543482439007,0.127593279482276,170,150,11,5,1.42619252933609,4.28673987125439
59,26,2,3,1,0.851785371073386,0.189914772955961,170,150,13,6,0.880551363817572,3.26719991084216
59,26,2,3,2,1.06484734028821,0.133536414920509,150,80,0,14,1.37078697144204,3.26719991084216
59,26,2,3,3,1.08270252029427,0.140996754043754,150,100,0,15,1.10584177622759,3.26719991084216
59,26,2,3,4,0.89491297971173,0.151009120952133,170,150,11,5,1.7283070973764,3.26719991084216
59,27,3,3,5,0.687994475366653,0.186805265698024,113,90,8,4,0.811941827594356,4.12845843276072
59,28,4,3,1,0.921223076027349,0.181117235733833,170,150,13,6,1.59738924584062,3.84044148243161
59,28,4,3,2,1.45049732979225,0.161949234561988,150,80,0,14,1.36219844032825,3.84044148243161
59,28,4,3,4,0.883288001202138,0.149168124475921,170,150,11,5,1.36185195259937,3.84044148243161
59,29,5,3,1,0.89312541364885,0.165023209523988,170,150,13,6,2.04003602662616,2.88178708899634
59,29,5,3,2,1.0820936298761,0.16015217075223,150,80,0,14,1.48287274590497,2.88178708899634
59,29,5,3,3,1.08747688807721,0.14563675790131,150,100,0,15,1.21833606131531,2.88178708899634
59,29,5,3,4,0.863980649618934,0.213910763813448,170,150,11,5,1.56230288792608,2.88178708899634
59,30,6,3,1,0.85621036874628,0.201810779514241,170,150,13,6,1.17970696743582,3.10272824890329
59,30,6,3,3,1.38821882130033,0.179944014653984,150,100,0,15,0.98408563880583,3.10272824890329
59,30,6,3,4,0.918131226533593,0.163515907811054,170,150,11,5,1.53365134306978,3.10272824890329
59,31,7,3,1,0.968290804324335,0.122549407292672,170,150,13,6,3.62313149195787,4.08873371265362
59,31,7,3,3,1.37124443697814,0.141884659972909,150,100,0,15,1.26282535601203,4.08873371265362
59,31,7,3,5,0.543476432753921,0.167678082187679,113,90,8,4,1.15996715384745,4.08873371265362
59,32,8,3,2,1.37516508699328,0.181632609501041,150,80,0,14,1.11276927898952,3.79113507552382
59,32,8,3,4,0.965013867955473,0.161020443125968,170,150,11,5,1.57460124387401,3.79113507552382
59,32,8,3,5,0.582646419452757,0.187311660761984,113,90,8,4,1.08391311318881,3.79113507552382
59,33,9,3,1,0.917628009051442,0.208737508752869,170,150,13,6,1.05137423415092,4.10918018234287
59,33,9,3,2,1.13282613425007,0.164832725170588,150,80,0,14,1.24505996846337,4.10918018234287
59,33,9,3,3,1.10016716089554,0.11522292621503,150,100,0,15,1.80617397192216,4.10918018234287
59,33,9,3,4,0.96454936265409,0.104729207150316,170,150,11,5,2.22015946254645,4.10918018234287
59,34,10,3,1,0.814455431008423,0.16874300370527,170,150,13,6,1.15887493073434,3.88561728319433
59,34,10,3,2,1.1934816027836,0.140454651434999,150,80,0,14,1.5015101335789,3.88561728319433
59,34,10,3,3,1.1872450462466,0.155848851486768,150,100,0,15,1.58738436167962,3.88561728319433
59,34,10,3,5,0.565071683800309,0.172325836954421,113,90,8,4,2.13422409438966,3.88561728319433
59,35,11,3,1,0.838767270095488,0.167488230094859,170,150,13,6,2.48907492387539,2.93790777715663
59,35,11,3,2,1.20398819316794,0.161102309575231,150,80,0,14,1.5451233564488,2.93790777715663
59,35,11,3,3,1.04176021797963,0.149272545378347,150,100,0,15,1.26109884022045,2.93790777715663
59,35,11,3,5,0.52337185806979,0.168894889663457,113,90,8,4,1.58868887023602,2.93790777715663
59,36,12,3,3,1.37962244294133,0.157676333017464,150,100,0,15,1.2866994097277,2.83294907665041
59,36,12,3,4,0.789516452424698,0.144635974215348,170,150,11,5,1.38537487551109,2.83294907665041
59,36,12,3,5,0.568325413972326,0.191289363033828,113,90,8,4,1.08875309850231,2.83294907665041
59,37,1,4,1,1.03272729151791,0.195671189236407,170,150,13,6,1.27693132365505,4.28673987125439
59,37,1,4,2,1.15518103425563,0.152084863244625,150,80,0,14,1.37595712070248,4.28673987125439
59,37,1,4,3,1.1338142727186,0.131484696034836,150,100,0,15,1.35442908375903,4.28673987125439
59,38,2,4,2,1.40144721827413,0.0720780391510606,150,80,0,14,4.15244545588695,3.26719991084216
59,38,2,4,3,1.19632855530899,0.161549219087443,150,100,0,15,1.73001566670861,3.26719991084216
59,38,2,4,5,0.711668637778117,0.199921049014783,113,90,8,4,1.14423074820094,3.26719991084216
59,39,3,4,1,0.774647295285484,0.142105428790393,170,150,13,6,1.29360926250448,4.12845843276072
59,39,3,4,2,1.44965682389697,0.155372430777955,150,80,0,14,1.70445666945726,4.12845843276072
59,39,3,4,4,0.88508565015319,0.136460326599995,170,150,11,5,1.5281111184452,4.12845843276072
59,39,3,4,5,0.465948393794854,0.122296458445821,113,90,8,4,1.01094729050329,4.12845843276072
59,40,4,4,2,1.09874980001958,0.140944270863088,150,80,0,14,1.62365880748951,3.84044148243161
59,40,4,4,3,1.09602857467911,0.159470999783532,150,100,0,15,1.43589638970222,3.84044148243161
59,41,5,4,1,0.790395229979089,0.179946823194718,170,150,13,6,1.31444309610252,2.88178708899634
59,41,5,4,2,1.08211540963452,0.154536609407089,150,80,0,14,1.23459844199819,2.88178708899634
59,41,5,4,3,1.09328271442694,0.154553879720925,150,100,0,15,1.41180897146214,2.88178708899634
59,41,5,4,4,0.797124322109285,0.131225253207941,170,150,11,5,1.24231606410843,2.88178708899634
59,41,5,4,5,0.477633774848762,0.117752412702139,113,90,8,4,1.19405367781566,2.88178708899634
59,42,6,4,1,1.05359279899089,0.219308641992742,170,150,13,6,0.840590618064403,3.10272824890329
59,42,6,4,2,1.40274531171904,0.17867062528126,150,80,0,14,1.44644890858632,3.10272824890329
59,43,7,4,1,0.825919563502724,0.17775389206459,170,150,13,6,1.17566424901822,4.08873371265362
59,43,7,4,5,0.511234963519976,0.17232285293598,113,90,8,4,1.14899650960617,4.08873371265362
59,44,8,4,2,1.51364554953191,0.188800858694231,150,80,0,14,1.99168887454618,3.79113507552382
59,44,8,4,5,0.767172801601609,0.231624090505356,113,90,8,4,0.945003363198127,3.79113507552382
59,45,9,4,1,0.831493175244179,0.190975461254104,170,150,13,6,0.838505967712241,4.10918018234287
59,45,9,4,5,0.491696373579833,0.133341784728344,113,90,8,4,1.06915117392327,4.10918018234287
59,46,10,4,1,0.823420260774044,0.159985178852147,170,150,13,6,1.63645132906107,3.88561728319433
59,46,10,4,2,1.61179112019481,0.135995740303652,150,80,0,14,2.99680189104967,3.88561728319433
59,46,10,4,4,0.887253077080324,0.123531017957518,170,150,11,5,2.04098462823782,3.88561728319433
59,46,10,4,5,0.505310822484006,0.160106111396962,113,90,8,4,1.4981331703789,3.88561728319433
59,47,11,4,1,1.04251795312714,0.226065154176516,170,150,13,6,0.988521407848401,2.93790777715663
59,47,11,4,2,1.10841389050266,0.179666508992428,150,80,0,14,1.25135504954064,2.93790777715663
59,47,11,4,3,1.10868065215411,0.141978329116382,150,100,0,15,1.46320304545954,2.93790777715663
59,48,12,4,1,0.840383523031114,0.18341654397036,170,150,13,6,1.26951293728819,2.83294907665041
59,48,12,4,3,1.29068940580021,0.174593481488575,150,100,0,15,1.15500880316237,2.83294907665041
59,48,12,4,4,0.831039893592672,0.164715856922115,170,150,11,5,1.45712330230617,2.83294907665041
59,49,1,5,2,1.42976586131816,0.182619514883123,150,80,0,14,1.1759894379669,4.28673987125439
59,49,1,5,4,1.0960335437589,0.216330515823044,170,150,11,5,1.65247619556003,4.28673987125439
59,50,2,5,1,0.996230277966821,0.179347045799621,170,150,13,6,0.933212253439263,3.26719991084216
59,50,2,5,2,1.15201896468229,0.150041155255459,150,80,0,14,1.33306229093642,3.26719991084216
59,50,2,5,3,1.12582661830705,0.122143165882161,150,100,0,15,1.60884494080009,3.26719991084216
59,51,3,5,1,0.905648059296499,0.186062364410088,170,150,13,6,1.05627517838568,4.12845843276072
59,51,3,5,2,1.31643381317273,0.0783951217726353,150,80,0,14,3.54531160697449,4.12845843276072
59,51,3,5,3,1.16775846748973,0.178733600557064,150,100,0,15,1.2406320530769,4.12845843276072
59,51,3,5,4,1.0071426612685,0.0909421215278993,170,150,11,5,2.51237092470539,4.12845843276072
59,52,4,5,1,0.799417735221241,0.163760759307822,170,150,13,6,1.06947285165265,3.84044148243161
59,52,4,5,2,1.1116579705511,0.153084971193118,150,80,0,14,1.28314423366927,3.84044148243161
59,52,4,5,3,1.05568096242347,0.119133154450755,150,100,0,15,1.02000090408883,3.84044148243161
59,52,4,5,5,0.532883896990862,0.146406463112031,113,90,8,4,2.05210520943017,3.84044148243161
59,53,5,5,1,1.06066648077723,0.200224201334189,170,150,13,6,2.22214205203122,2.88178708899634
59,53,5,5,3,1.36775088461786,0.181627420832226,150,100,0,15,1.36105491805095,2.88178708899634
59,54,6,5,1,0.753558704511937,0.169579144526737,170,150,13,6,0.828204409362985,3.10272824890329
59,54,6,5,4,0.883385690045148,0.150727389049115,170,150,11,5,1.42493693666483,3.10272824890329
59,54,6,5,5,0.452405577137625,0.115764194120959,113,90,8,4,1.01335204802429,3.10272824890329
59,55,7,5,1,0.874184828054327,0.190117464621491,170,150,13,6,1.38074469683529,4.08873371265362
59,55,7,5,3,1.34000094656915,0.173696061237095,150,100,0,15,0.975740680438965,4.08873371265362
59,55,7,5,5,0.510021642952403,0.14141903012712,113,90,8,4,1.49666307031645,4.08873371265362
59,56,8,5,1,1.04154991944406,0.202631801662832,170,150,13,6,1.1504110970548,3.79113507552382
59,56,8,5,2,1.10228650632243,0.16237300208098,150,80,0,14,1.33321216321986,3.79113507552382
59,56,8,5,3,1.10394267522576,0.147654243051828,150,100,0,15,1.58084544234581,3.79113507552382
59,57,9,5,1,0.8560459975941,0.157841758331156,170,150,13,6,1.71860059043405,4.10918018234287
59,57,9,5,2,1.13190324337995,0.143542449315494,150,80,0,14,1.40715678402531,4.10918018234287
59,57,9,5,3,1.1604628163478,0.122243067482399,150,100,0,15,1.78335359166207,4.10918018234287
59,57,9,5,4,0.964131265974499,0.0780828769425373,170,150,11,5,2.68413211414767,4.10918018234287
59,57,9,5,5,0.462761406674547,0.122275337515805,113,90,8,4,0.78764188885205,4.10918018234287
59,58,10,5,1,0.919048543674374,0.187776318290801,170,150,13,6,1.97889557261136,3.88561728319433
59,58,10,5,3,1.45075467107125,0.15588557202328,150,100,0,15,2.29084202865063,3.88561728319433
59,58,10,5,4,0.936560851336184,0.198861253663731,170,150,11,5,1.52239530691035,3.88561728319433
59,59,11,5,1,0.845137353519678,0.203741117793767,170,150,13,6,1.18755980646755,2.93790777715663
59,59,11,5,2,1.25272838348621,0.129766850756401,150,80,0,14,2.81994594553628,2.93790777715663
59,59,11,5,3,1.10943643175251,0.1509540766124,150,100,0,15,1.35705921817402,2.93790777715663
59,59,11,5,5,0.507995850089563,0.188228686710371,113,90,8,4,1.68913828430445,2.93790777715663
59,60,12,5,2,1.17922562928911,0.106584991052712,150,80,0,14,2.56319803352649,2.83294907665041
59,60,12,5,3,1.17433762470209,0.179042341023855,150,100,0,15,1.12480639976088,2.83294907665041
59,60,12,5,4,1.02994682871467,0.217209872069056,170,150,11,5,1.73840106691002,2.83294907665041
59,61,1,6,1,1.06817968248004,0.22017967416354,170,150,13,6,1.14547661463514,4.28673987125439
59,61,1,6,2,1.14485872106343,0.137805445795775,150,80,0,14,1.45881069317096,4.28673987125439
59,61,1,6,3,1.09409704886941,0.161655249933423,150,100,0,15,1.05387320857775,4.28673987125439
59,62,2,6,1,0.849230409118959,0.17532195622071,170,150,13,6,1.0117219208956,3.26719991084216
59,62,2,6,2,1.08680812556297,0.115663246709672,150,80,0,14,1.24545122196482,3.26719991084216
59,62,2,6,3,1.05219455857684,0.172584151267823,150,100,0,15,1.393513185485,3.26719991084216
59,62,2,6,5,0.516975442647202,0.137807251145743,113,90,8,4,1.79490332351807,3.26719991084216
59,63,3,6,1,0.855497653893866,0.146727101635469,170,150,13,6,1.47170588988283,4.12845843276072
59,63,3,6,2,1.51255535588253,0.134819294160271,150,80,0,14,3.00946522308503,4.12845843276072
59,63,3,6,4,0.889511316643673,0.0957825784666781,170,150,11,5,1.28132969586025,4.12845843276072
59,63,3,6,5,0.500999397259147,0.138246548131396,113,90,8,4,1.42141718318113,4.12845843276072
59,64,4,6,1,0.812754501782,0.202894945874358,170,150,13,6,0.934972338360819,3.84044148243161
59,64,4,6,3,1.4534669063055,0.156786121290612,150,100,0,15,1.61241303435936,3.84044148243161
59,64,4,6,5,0.527558710573991,0.151246104733416,113,90,8,4,1.69757231947423,3.84044148243161
59,65,5,6,2,1.10759580168569,0.153597536529405,150,80,0,14,1.86413292736731,2.88178708899634
59,65,5,6,3,1.06199486894793,0.13536081491553,150,100,0,15,1.83325280042472,2.88178708899634
59,65,5,6,4,0.846802767380598,0.20899500910545,170,150,11,5,1.22537267611849,2.88178708899634
59,65,5,6,5,0.548728794895599,0.180525297048848,113,90,8,4,0.97655986529837,2.88178708899634
59,66,6,6,3,1.36931422716034,0.183025718299381,150,100,0,15,1.24178464641279,3.10272824890329
59,66,6,6,4,1.11219149832831,0.0778214547078585,170,150,11,5,4.57816634135466,3.10272824890329
59,66,6,6,5,0.678386206776526,0.216877752501882,113,90,8,4,1.90182447711604,3.10272824890329
59,67,7,6,1,0.84877584444284,0.175033447026544,170,150,13,6,0.87080014687328,4.08873371265362
